Identifiant	Nom	N° Siret	Département	CP	Commune	N° Gidic	X-Lambert-93	Y-Lambert-93	Année début	Année fin	Activité	Raison sociale	Date fin arrêté	Substance	Année1	Année2	Explosifs
206749	GAEC DES MARRONNIERS		80		HORNOY LE BOURG	051.05629	621013	6972453			Oui						
206759	FRANCE DENEIGEMENT		38		LIVET ET GAVET	104.00605	932590	6450469			Oui						
206765	CARRIERE DE CRAIE St Loup Terrier		8		ST LOUP TERRIER	057.03723	817270	6942304			Oui						
206770	LAFARGE GRANULATS OUEST sas		79		EXIREUIL	072.05205	456399	6596868			Oui						
206790	SITA -MOS		26		DONZERE	061.07044	838373	6370933			Oui						
206791	LARDE jean-claude		62		BOURTHES	070.03864	624582	7057550			Oui						
206796	VERGNE FRERES SA		15		CARLAT	056.00688	664827	6420378			Oui						
206799	ORBELLO GRANULATS MAINE		72		VOUVRAY SUR HUISNE	063.03974	517992	6779401			Oui						
206807	EYMARD TP		5		ST MAURICE EN VALGODEMARD	064.10506	946407	6415325			Oui						
206824	STROHMAIER FRANCE		68		REGUISHEIM	067.04357	1037613	6756048			Oui						
206835	GSM		37		PARCAY SUR VIENNE	100.10428	508991	6668663			Oui						
206836	ESBTP ROCA		32		CASTELNAU D ARBIEU	068.07595	514570	6311980			Oui						
206840	SOVETRA		43		SALETTES	056.02427	776882	6419256			Oui						
206867	SRDE (ex-GSM) Avrainville (Che Hasy)		54		AVRAINVILLE	062.05860	916449	6856174			Oui						
206868	CHEVAL FRERES S.A.S.		26		CHABEUIL	061.10091	859177	6424313			Oui						
206871	VANDEMOORTELE Antoine		80		HORNOY LE BOURG	051.06805	621216	6972434			Oui						
206876	Carrières MBTP SA		1		MURS ET GELIGNIEUX	061.10627	907363	6508439			Oui						
206888	QUEVREMONT EURL du		60		JUVIGNIES	051.04955	633976	6936111			Oui						
206890	MOREAU		45		VILLENEUVE SUR CONIE	100.09012	599062	6772153			Oui						
206904	FLANDRE FLORENCE		60		LE HAMEL	051.04745	626975	6950147			Oui						
206913	FARRUSSENG		34		BEAULIEU	066.00878	782118	6291034			Oui						
206936	CLUB DE TIR DE NORGES		21		NORGES LA VILLE	054.02665	855936	6702451			Oui						
206938	CHIAPELLO		6		VENCE	064.07592	1030535	6301104			Oui						
206940	SA STJL		83		LORGUES	064.08573	969478	6269516			Oui						
206953	TRUCHON		38		CHAPAREILLAN	061.00848	934415	6488422			Oui						
206961	SARL PATEBEX Malviés		11		MALVIES	066.04186	633786	6224468			Oui						
206962	BERTIN Sablières SA Prignac (Planti)		17		PRIGNAC	072.01726	441469	6530453			Oui						
206974	LA MARNAISE		51		MATIGNICOURT GONCOURT	057.03277	824114	6842315			Oui						
206975	SARAZIN David		2		MESBRECOURT RICHECOURT	051.07027	738933	6957018			Oui						
206978	BOIS RAOUL (SCEA)		80		HORNOY LE BOURG	051.06098	621216	6972434			Oui						
207006	VIROULAUD - St Même Les Carrières		16		ST MEME LES CARRIERES	072.02055	456026	6510862			Oui						
207016	BERTRAND Earl		80		LOEUILLY	051.06847	642460	6963869			Oui						
207039	CHARIER CM		56		LA VRAIE CROIX	055.03308	285375	6748404			Oui						1 Internet
207056	SNC MAGNESIE ET DOLOMIE DE FRANCE		62		FERQUES	070.02790	614447	7081298			Oui						
207063	KNAUF PLATRES		77		ST SOUPPLETS	065.01965	686126	6879931			Oui						
207081	BUDILLON RABATEL S.A.		38		IZEAUX	104.00058	889530	6474394			Oui						
207083	MASSON SA		71		ST MARTIN BELLE ROCHE	054.00594	841898	6589150			Oui						
207091	EIFFAGE		59		VILLENEUVE D ASCQ	070.04508	711379	7059712			Oui						
207093	Carrières de CARLENCAS		34		CARLENCAS ET LEVAS	066.00941	717020	6280764			Oui						
207114	LAFARGE GRANULATS SEINE NORD		45		FERRIERES EN GATINAIS	100.07973	683168	6781141			Oui						
207136	Ets CASTILLE- Thézan - AP 2011		34		THEZAN LES BEZIERS	066.04841	712947	6256739			Oui						
207145	COGEMA COMMANDERIE		85		TREIZE VENTS	063.02504	407256	6653797			Oui						
207149	THIEBAUT DUPARCQ EARL		80		ROIGLISE	051.05689	687632	6953892			Oui						
207150	DROME ARDECHE GRANULATS		26		DONZERE	102.00094	834647	6371462			Oui						
207166	AUBERT&DUVAL		63		LES ANCIZES COMPS	056.02207	688424	6535936			Oui						
207178	LAFARGE GRANULATS SEINE NORD		27		ALIZAY	058.03965	567737	6915279			Oui						
207194	SARL LIPPIELLO André		21		COULMIER LE SEC	054.02925	812060	6740753			Oui						
207200	CAR JAB CARRIERES SA		56		BIGNAN	055.03065	274538	6770830			Oui						
207203	IMERYS TC		60		BLACOURT	051.03015	616743	6927639			Oui						
207215	BOIS DES CAUCHES (EARL du ...)		60		DIEUDONNE	051.04655	645492	6903695			Oui						
207226	Carrière I.S - Sartène et concassage		2A		SARTENE	073.00021	1194243	6079956			Oui						
207234	CARRIERES DE PROVENCE		13		FONTVIEILLE	064.01382	840578	6293697			Oui						
207241	MAIRIE		71		DIGOIN	054.03057	778936	6598970			Oui						
207253	KNAUF PLATRES		77		ST SOUPPLETS	065.12461	685635	6880088			Oui						
207259	SARL POUHIN (Eurolave)		21		LAMARGELLE	054.01535	838872	6714250			Oui						
207276	CHIAPELLO		6		VENCE	064.07593	1030535	6301104			Oui						
207278	CARRIERES DE LA VIENNE		76		MAUNY	058.04000	547410	6923325			Oui						
207281	MONT-SERRAT(Carrières(Tertre des Blosses		35		PLECHATEL	055.09438	348228	6764129			Oui						
207300	ARNAUD Pascal		43		BAINS	056.01949	760016	6435099			Oui						
207305	DARAS Louis Nicolas		80		RUE	051.06138	605302	7020722			Oui						
207318	PERNOT S.E.T. (Crotenay)		39		CROTENAY	059.01656	914624	6632673			Oui						
207348	CTPP		63		EGLISENEUVE D ENTRAIGUES	056.01049	683487	6477717			Oui						
207359	BARTHOULOT SARL		25		CHAUX LES CLERVAL	059.04021	966663	6703313			Oui						
207364	DENJEAN GRANULATS		31		LAFITTE VIGORDANE	068.04841	551620	6244885			Oui						
207369	AUDE TP SA		11		BRAM	066.04722	627646	6239581			Oui						
207376	RIVAT FRERES SARL		1		CHAMPDOR	061.00087	899332	6548187			Oui						
207379	O.M.G.		65		SOST	068.07484	500580	6202195			Oui						
207401	MAILLARD		25		SEMONDANS	059.04304	976555	6722814			Oui						
207432	COCHARD HENRI		29		PLOUNEOUR MENEZ	055.03882	191045	6837602			Oui						
207442	DIOGO Maria Alice		46		CRAYSSAC	068.09156	567098	6380660			Oui						
207443	RIVAT FRERES SARL		1		CHAMPDOR	061.00088	899664	6549168			Oui						
207445	MANGEAS		50		SACEY	053.04993	368721	6831577			Oui						
207476	Etablissements CASTILLE		34		THEZAN LES BEZIERS	183.00714	713578	6258109			Oui						
207485	SABLIERE LARRUY		11		BRAM	066.04511	627646	6239581			Oui						
207493	VAN DAELE		80		ROGY	051.06233	642742	6957299			Oui						
207503	ROCHER David		48		ST JULIEN DU TOURNEL	066.02137	754561	6378452			Oui						
207504	SAINT MAURICE TP		55		ST REMY LA CALONNE	062.03809	889035	6885954			Oui						
207506	LIGERIENNE GRANULATS SA		72		DOLLON	063.03468	520912	6774951			Oui						
207513	CARRIERE AGREGATS UNILAND SARL		66		CASTELNOU	066.03978	676770	6169004			Oui						
207528	CMC CARRIERES MATERIAUX CONSTRUCTION		37		YZEURES SUR CREUSE	100.03231	535196	6633140			Oui						
207537	FOUCAULT PASCAL		60		SONGEONS	051.04784	617077	6939513			Oui						
207546	CHEVAL FRERES S.A.		26		EPINOUZE	061.00593	849583	6469781			Oui						
207560	SENEPART Franck		80		RUE	051.06137	605302	7020722			Oui						
207563	REP		77		CLAYE SOUILLY	065.06659	680128	6873168			Oui						
207564	GAMA		32		ST GERME	068.09247	446100	6291079			Oui						
207565	LAFARGE GRANULATS SEINE NORD		78		GUERNES	065.06623	599937	6880427			Oui						
207573	MORONI		51		MONCETZ L ABBAYE	057.02851	823101	6841970			Oui						
207585	PASCAL PIERRE		15		ST GEORGES	056.00763	709098	6434433			Oui						
207587	ENTREPRISE ANGER GREGOIRE		11		CAUNES MINERVOIS	066.00088	659454	6248170			Oui						
207589	CARRIERE BEC FRERES SA		30		AUBORD	181.00239	805768	6296256			Oui						
207591	CARRIERE DE NIDERVILLER		57		NIDERVILLER	062.03964	1003197	6853664			Oui						
207597	HANCE Bruno		55		ETRAYE	062.08610	871741	6916710			Oui						
207627	LA PIERRE D'HERICOURT SARL		70		HERICOURT	059.01836	980336	6725821			Oui						
207629	Carrière SITA NORD ( ex FRANCE DECHETS)		62		BARLIN	070.00244	672759	7037709			Oui						
207631	HERVE SA		49		NOYANT LA GRAVOYERE	063.03495	402517	6742606			Oui						
207653	CHAPLAIN		10		POUGY	057.03770	784173	6825923			Oui						
207655	COZZI		4		BRAUX	064.01617	996726	6325486			Oui						
207660	MORGAGNI ZEIMETT		51		ROMAIN	057.03255	754961	6912921			Oui						
207683	GUINTOLI SAS		26		LORIOL SUR DROME	061.09608	841895	6405437			Oui						
207687	CARRIERES DES CHENES S.A.		26		ANDANCETTE	061.00503	842564	6462952			Oui						
207708	IMERYS TC		32		AURADE	068.02902	547433	6275050			Oui						
207714	STE DES CARRIERES FROMENT		62		CONCHIL LE TEMPLE	070.00178	604400	7030697			Oui						
207716	MATERIAUX CONCASSES ARDENNAIS		8		MAIRY	057.02764	846090	6952380			Oui						
207731	JALICOT		3		TREVOL	056.00660	722458	6616392			Oui						
207733	CEMEX GRANULATS VAL DE SEINE		10		LA MOTTE TILLY	057.03305	733451	6820303			Oui						
207750	TAVERNE Olivier		80		SENARPONT	051.06759	607807	6977684			Oui						
207760	BUDILLON RABATEL S.A.		38		PENOL	061.00956	871636	6476249			Oui						
207770	EMTA		78		GUITRANCOURT	065.12954	610729	6879186			Oui						
207775	TRMC SAS		71		MELLECEY	054.00542	832282	6634338			Oui						
207797	PERROT - DONNEMARIE		52		NOGENT	057.02468	875171	6773241			Oui						
207813	IMERYS CERAMICS FRANCE (ex CERATERA)		10		VILLENAUXE LA GRANDE	057.00503	740274	6834372			Oui						
207819	WIENERBERGER		67		SCHAFFHOUSE PRES SELTZ	067.00163	1073177	6881362			Oui						
207825	APPIA LE MANS		72		NOGENT SUR LOIR	063.00656	504259	6730621			Oui						
207840	PYROLAVE		63		VOLVIC	163.00305	699074	6529930			Oui						
207845	SOUPIRON (Faverolles)		36		FAVEROLLES	100.08141	580410	6678329			Oui						
207846	Calcaires du Bitterois		34		VENDRES	183.00692	717484	6244314			Oui						
207851	CARRIERES DE TIGNIEU		38		ST ROMAIN DE JALIONAS	061.01055	871546	6520055			Oui						
207852	CARRIERE PERPIGNAN MEDITERRANEE CA		66		PEZILLA LA RIVIERE	066.02553	681039	6177345			Oui						
207864	IMERYS CERAMICS FRANCE (ex CERATERA)		10		VILLENAUXE LA GRANDE	057.00502	740256	6834437			Oui						
207865	TERRASSEMENT 88		88		JEANMENIL	062.04099	976699	6809683			Oui						
207887	LAFARGE GRANULATS SUD		26		SAULCE SUR RHONE	061.04837	840442	6402809			Oui						
207888	URANO MONTCORNET		8		MONTCORNET	057.02637	818029	6971767			Oui						
207890	CEMEX		38		OYTIER ST OBLAS	061.00944	857761	6499138			Oui						
207903	Société Française Bentonites et Dérivés		27		TOURNY	301.00261	594210	6899501			Oui						
207943	Les carrières de Chateau Gaillard		1		CHATEAU GAILLARD	101.00149	879498	6545167			Oui						
207954	SOCIETE DES AGREGATS DU CENTRE		18		COURS LES BARRES	100.09431	703189	6657984			Oui						
207959	SARL DOMITIA GRANULATS		11		QUILLAN	182.00005	634895	6197676			Oui						
207982	ETC SA		80		QUEND	051.03518	603041	7026195			Oui						
207990	CARRIERES GEORGES		56		PLUVIGNER	055.03222	245467	6758818			Oui						1 Internet
207998	DE KONINCK HERVE		60		MERU	051.04496	636341	6903753			Oui						
208018	PLACOPLATRE		95		BAILLET EN FRANCE	065.06167	648878	6885209			Oui						
208029	JEAN RUP ET FILS SA		82		ESCATALENS	068.01867	557071	6324041			Oui						
208056	GUINTOLI S.A.S.		52		LOUVEMONT	057.03413	840367	6829255			Oui						
208070	DURAND LUC SA		49		THORIGNE D ANJOU	063.03123	423478	6732687			Oui						
208075	ADAM FRERES		10		CHAUMESNIL	057.03174	816903	6808279			Oui						
208079	LE MOULIN A COULEUR (ex BOIZET)		8		VILLERS LE TOURNEUR	057.00134	813355	6948728			Oui						
208081	JALICOT		3		NEUVY	056.00593	722657	6609993			Oui						
208094	DUCAUROY SYlvain		2		BENAY	051.06653	722870	6961741			Oui						
208126	Sté .Artésienne de Travaux et Carrière		62		BLESSY	070.00148	652057	7057062			Oui						
208138	DEFFONTAINES Philippe EARL		80		MOYENCOURT LES POIX	051.05873	630392	6967514			Oui						
208140	SOREL Fabrice		61		SEES	053.05487	491008	6837513			Oui						
208146	Carrières des ROCHES BLEUES		34		ST THIBERY	066.01252	733589	6253836			Oui						
208155	GRANULATS VICAT		1		NIEVROZ	061.00234	860555	6525939			Oui						
208160	CARRIERES DANIEL		65		GER	068.01134	451612	6221266			Oui						
208164	URANO		8		NEUVILLE LEZ BEAULIEU	057.00097	795216	6974905			Oui						
208184	GOUVERNAYRE		38		TREPT	061.09354	879871	6513489			Oui						
208218	CARRIERE SMA TET AGLY		66		PERPIGNAN	066.02556	689141	6180041			Oui						
208225	LAUZIERE DU PERTUIS (LA)		43		LE PERTUIS	056.02444	784223	6445449			Oui						
208227	DEBRAY Jean-Paul		80		FRAMERVILLE RAINECOURT	051.05096	679492	6973661			Oui						
208236	Société SITA FD Cet1		30		BELLEGARDE	066.01576	817908	6292973			Oui						
208246	IMERYS CERAMICS FRANCE		10		MONTPOTHIER	057.03295	738400	6830334			Oui						
208253	CARRIERE ET VOIRIE		38		ARTAS	061.00799	869562	6495313			Oui						
208256	GAEC de la Voie Romaine		80		ONEUX	051.06842	627488	7005612			Oui						
208258	SIMON Gabriel		54		PONT A MOUSSON	062.05837	924107	6873298			Oui						
208261	GROUPEMENT FORESTIER DU BOIS DE LA		80		COURCELLES SOUS MOYENCOURT	051.05875	631473	6968592			Oui						
208268	Société Nat d'Electricité et de thermiqu		57		PETITE ROSSELLE	062.08443	980736	6909004			Oui						
208285	OURCEL (EARL d'...)		60		OURSEL MAISON	051.04654	640867	6944401			Oui						
208290	PROMEYRAT SARL		43		LORLANGES	056.01804	718342	6470005			Oui						1 Internet
208304	VILLE DE GENAS		69		GENAS	106.00906	855973	6518260			Oui						
208305	Mairie de La Vernelle		36		LA VERNELLE	100.08216	589985	6684577			Oui						
208312	SOVATRAM site 4		83		LE CANNET DES MAURES	064.06051	972330	6257472			Oui						
208316	FEUTRY EARL		80		BELLOY ST LEONARD	051.05675	621020	6979056			Oui						
208317	CARRIERE GSM CAVEIRAC		30		CAVEIRAC	066.00508	803581	6303629			Oui						
208325	SOGYMA		73		ST JEAN DE MAURIENNE	061.01640	960298	6467808			Oui						
208347	Carrières et Ballastières des Alpes		4		CURBANS	064.07883	941061	6372091			Oui						
208349	SARL DARRAS-DUSAUTOIR et Fils		62		EPERLECQUES	070.01571	638348	7077742			Oui						
208352	GSM		28		SAUMERAY	100.09424	575311	6795841			Oui						
208358	ITALMARBLE POCAI		34		LAURENS	066.04303	716207	6269390			Oui						
208384	GROUPEMENT FORESTIER DU BOIS DE LA		80		COURCELLES SOUS MOYENCOURT	051.05876	631473	6968592			Oui						
208392	CARRIERES DE CORTON		21		LADOIX SERRIGNY	054.00290	842400	6666723			Oui						
208433	IMERYS TC		60		ONS EN BRAY	051.06848	621909	6924385			Oui						
208435	DEBOUT Jean-Pierre		76		RICHEMONT	058.03099	602472	6968471			Oui						
208441	SAS SCHISTES DU NORD ET DU PAS DE CALAIS		62		MARLES LES MINES	070.00304	665344	7044205			Oui						
208447	BREUQUE EARL		60		OFFOY	051.04775	630605	6955755			Oui						
208451	SABLIERES DE GURGY		89		GURGY	054.00832	742815	6752011			Oui						
208453	IMERYS TC		69		HAUTE RIVOIRE	061.01364	812172	6511633			Oui						
208478	SAGRA		42		RIVAS	061.09973	797287	6499290			Oui						
208523	IMERYS CERAMICS FRANCE		77		SOISY BOUY	065.06578	724033	6822377			Oui						
208530	LALY EARL		60		NOIREMONT	051.04993	642664	6939484			Oui						
208554	LA MARNAISE		51		ORCONTE	057.03276	829457	6841470			Oui						
208564	MATERIAUX CONCASSES ARDENNAIS		8		AUTRECOURT ET POURRON	057.00010	847991	6948386			Oui						
208570	ROCAMAT		1		GRAND CORENT	061.00146	886400	6568766			Oui						
208575	DECHILLY EARL		80		ROLLOT	051.04739	674498	6943880			Oui						
208577	Tuilerie - Briqueterie Pierre LANTER		67		HOCHFELDEN	067.04340	1034882	6860935			Oui						
208591	TISSERAND SAINT LOUP		88		XERTIGNY	062.05714	953816	6770557			Oui						
208594	JAUBERTIE JEAN-PIERRE		19		NESPOULS	060.03554	581289	6438532			Oui						
208599	Commune de Saint Jeures		43		ST JEURES	165.00175	795670	6444739			Oui						
208604	DEMAZURE NICOLAS		60		MAISONCELLE TUILERIE	051.04747	643458	6943480			Oui						
208640	SABLIERE DE MILLIERES (St Sébastien))		50		ST SEBASTIEN DE RAIDS	053.05053	381211	6907630			Oui						
208647	SILMER		80		CAYEUX SUR MER	051.06713	593202	7011888			Oui						
208654	EBERHART & FILS		67		MACKWILLER	067.00100	1006979	6877344			Oui						
208660	WIENERBERGER SAS		1		ST ETIENNE SUR REYSSOUZE	061.00294	854532	6590050			Oui						
208666	Bassin d'infiltration de Quincieu		69		GENAS	061.10293	855183	6516780			Oui						
208682	LUCET		49		BREZE	063.04877	469123	6679193			Oui						
208727	THIRIET Moncel les Lunéville (Beaupré)		54		MONCEL LES LUNEVILLE	062.08315	963462	6835510			Oui						
208736	AFFOUILLEMENT SOLETER LA CADIERE		83		LA CADIERE D AZUR	064.09675	919282	6237237			Oui						
208796	IMERYS CERAMICS FRANCE		77		STE COLOMBE	065.02448	720291	6825690			Oui						
208797	BRIQUETERIES CHIMOT SA.		59		MARLY	070.03218	739666	7028764			Oui						
208814	VAL MAT SAS (BRULE (SBEC)		72		LAMNAY	063.02729	529162	6780230			Oui						
208816	CEMEX		38		SILLANS	061.01090	888719	6475777			Oui						
208821	PROVENCALE SA		83		BRIGNOLES	064.01202	946373	6258195			Oui						
208829	DAG Chateauneuf du Rhône		26		CHATEAUNEUF DU RHONE	061.10586	835614	6381730			Oui						
208835	THOREL Jean-Yves		56		MALANSAC	055.03126	299081	6744687			Oui						
208836	SOMECA		83		CABASSE	064.07613	960892	6265680			Oui						
208838	GUEGAN T.P. SARL		22		ROSTRENEN	055.02378	233482	6809142			Oui						
208840	Commune de Chamonix		74		CHAMONIX MONT BLANC	108.00303	1001818	6545610			Oui						
208850	KERRIEL Jacques		29		COMMANA	055.16730	185380	6835274			Oui						
208857	LAFARGE GRANULATS OUEST		44		GRAND AUVERNE	063.05615	376384	6728474			Oui						
208876	POIRE Jean Paul		80		BELLOY ST LEONARD	051.05542	621020	6979056			Oui						
208880	MORGAGNI		51		MUIZON	057.03254	764540	6907784			Oui						
208906	GUINET-DERRIAZ INDUSTRIES Groupe RABIER		1		PARVES	061.00239	913137	6519240			Oui						
208907	SABLES DE BREVANNES		77		VIMPELLES	065.11324	712379	6814129			Oui						
208910	HEMERY Laurent		80		LUCHEUX	051.06423	659499	7011685			Oui						
208935	BRONZO-PERASSO		13		MARSEILLE 14	064.01331	893964	6253384			Oui						
208939	CARRIERES JEAN ROMERO		69		ST BONNET DE MURE	061.07947	856678	6510798			Oui						
208941	VOIES NAVIGABLES DE FRANCE		25		BESANCON	121.00015	929210	6686586			Oui						
208942	PETROZ		27		HECOURT	058.02325	584522	6876561			Oui						
208947	Sablières du Littoral SAS		34		MARAUSSAN	183.00697	711842	6254653			Oui						
208961	VARVOUX TPF ex EUROVIA CENTRE-LOIRE		37		CHEMILLE SUR INDROIS	100.02997	563509	6673497			Oui						
208966	SIMON TRAVAUX PUBLICS SA		29		PLOUNEVEZ LOCHRIST	055.12659	171788	6861512			Oui						
208972	NOYANT (carrières de ... )		60		ST MAXIMIN	051.04146	660093	6902095			Oui						
208973	LA MARNAISE		51		ISLE SUR MARNE	057.03705	824493	6839867			Oui						
208988	GACHET SA		38		ST JEAN DE BOURNAY	061.01020	869493	6491402			Oui						
208989	SNC ANTROPE		2		SOUPIR	051.04551	744348	6922355			Oui						
208991	SAINTE BEUVE Françoise		76		CALLENGEVILLE	058.03723	674768	6883153			Oui						
208994	CHAPLAIN		10		PUITS ET NUISEMENT	057.04043	812222	6791141			Oui						
208998	DEMAZIER GAEC		60		CROISSY SUR CELLE	051.05554	640271	6955460			Oui						
208999	BUET FRANCK		74		MORZINE	061.01866	987637	6571692			Oui						
209000	MAQUIGNON FERES SARL		86		USSEAU	072.08285	504580	6647020			Oui						
209006	ROUTIERE DU MIDI		5		ST ANDRE D EMBRUN	064.10395	983488	6393871			Oui						
209019	CARRIERES DE MEN ARVOR SA (Montaigut)		87		ST YRIEIX LA PERCHE	060.00265	557553	6489597			Oui						
209020	ADAM L SA		67		SCHALKENDORF	067.05298	1035264	6869249			Oui						
209026	IMERYS CERAMICS FRANCE		36		GOURNAY	100.05962	603294	6611597			Oui						
209028	MENARD Denis		60		STE EUSOYE	051.05012	644942	6942415			Oui						
209032	CALIN - SOMMERECOURT		52		SOMMERECOURT	057.02937	897599	6795081			Oui						
209047	SIROT		18		HERRY	100.08587	696931	6678863			Oui						
209049	SETEC		36		ST MAUR	100.02886	594887	6638124			Oui						
209052	BOULANGER		88		ROUVRES LA CHETIVE	062.08620	905890	6804020			Oui						
209066	IMERYS CERAMICS FRANCE		36		LUREUIL	100.06994	551685	6631566			Oui						
209094	TERREAL Chapet		78		CHAPET	065.03208	622702	6875594			Oui						
209096	YOU SARL		85		LES ESSARTS	063.00796	374796	6642943			Oui						
209098	BUET Maurice		74		MORZINE	061.01863	987496	6571825			Oui						
209105	DELMONICO DOREL SAS		26		BEAUSEMBLANT	061.07528	846103	6458874			Oui						
209109	CARRIERES DE MEN ARVOR SA (Bord)		87		ST YRIEIX LA PERCHE	060.02591	554413	6487599			Oui						
209112	SARL Viellard		8		BRIENNE SUR AISNE	057.03111	777851	6926544			Oui						
209113	CARRIERES DU MONT CAUME (DEBEZY)		83		EVENOS	064.01997	935880	6237929			Oui						
209118	YOU SARL		85		ST MARTIN DES NOYERS	063.00846	380898	6634798			Oui						
209124	SAS MAURI		11		VILLEMOUSTAUSSOU	066.04581	648998	6238965			Oui						
209126	URANO		8		THIN LE MOUTIER	057.02218	809142	6958344			Oui						
209133	JEAN RUP ET FILS SA		82		NOHIC	068.04612	575968	6312405			Oui						
209134	ORBELLO GRANULATS TOURAINE		37		TOURNON ST PIERRE	100.07057	540888	6631479			Oui						
209138	HANSEZ et Cie France		21		BEAUNOTTE	054.00029	829745	6732862			Oui						
209150	SITA CENTRE EST - ISDND de SATOLAS		38		SATOLAS ET BONCE	061.03196	862786	6510858			Oui						
209151	MOREL SARL		38		VERTRIEU	061.01115	885792	6531396			Oui						1 Internet
